eventid,cluster1_dist,cluster2_dist,cluster3_dist,cluster4_dist,cluster5_dist
2.01503E+11,4,3,3,1,4
2.01503E+11,2,1,1,1,2
2.01503E+11,2,1,1,1,2
2.01503E+11,2,1,1,1,2
2.01503E+11,2,2,2,1,2
2.01503E+11,2,2,2,1,2
2.01503E+11,1,1,1,1,1
2.01503E+11,1,1,1,1,1
2.01503E+11,1,1,1,1,1
2.01503E+11,2,2,2,2,1
2.01503E+11,2,2,2,2,1
2.01503E+11,1,1,1,1,1
2.01503E+11,3,1,1,3,1
2.01503E+11,1,1,1,1,1
2.01503E+11,4,3,3,1,4
2.01503E+11,1,1,1,1,1
2.01503E+11,3,1,1,3,1
2.01503E+11,1,1,1,1,1
2.01503E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,3,3,3,1,3
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,4,1,1,3,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,4,2,2,4,1
2.01504E+11,3,3,3,1,3
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,3,3,3,1,2
2.01504E+11,3,3,3,1,2
2.01504E+11,3,3,3,1,2
2.01504E+11,4,1,1,3,2
2.01504E+11,3,2,2,1,3
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,4,3,3,1,4
2.01504E+11,4,3,3,1,4
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,3,1,1,3,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,4,3,3,1,4
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,4,3,3,1,4
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,4,3,3,1,4
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,2,2,1,2
2.01504E+11,3,1,1,3,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,3,3,3,1,3
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,2,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,2,1
2.01504E+11,4,2,2,4,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,3,1,1,3,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,2,2,2,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,4,2,2,4,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,3,3,3,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,3,1,1,2,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,3,3,3,1,3
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,4,3,3,1,4
2.01504E+11,1,1,1,1,1
2.01504E+11,3,1,1,2,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01504E+11,2,1,1,1,2
2.01504E+11,2,1,1,1,2
2.01504E+11,1,1,1,1,1
2.01505E+11,4,1,1,3,2
2.01505E+11,3,1,1,3,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,3,1,1,3,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,3,2,2,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,3,2,2,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,2,2
2.01505E+11,3,1,1,2,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,4,3,3,1,4
2.01505E+11,1,1,1,1,1
2.01505E+11,4,3,3,1,4
2.01505E+11,4,3,3,1,4
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,3,2,2,1,3
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,3,3,3,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,3,3,3,1,3
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,4,2,2,4,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,1,1,1,1,1
2.01505E+11,4,3,3,1,4
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,3,1,1,3,1
2.01505E+11,1,1,1,1,1
2.01505E+11,4,3,3,1,4
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,3,1
2.01505E+11,3,3,3,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,3,3,3,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,3,1,1,2,2
2.01505E+11,2,2,2,2,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,2,2,2,1
2.01505E+11,1,1,1,1,1
2.01505E+11,1,1,1,1,1
2.01505E+11,3,2,2,1,3
2.01505E+11,3,2,2,1,3
2.01505E+11,3,2,2,1,3
2.01505E+11,3,2,2,1,3
2.01505E+11,3,2,2,1,3
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,2,1,1,1,2
2.01505E+11,1,1,1,1,1
2.01505E+11,3,3,3,1,3
2.01506E+11,1,1,1,1,1
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,3,3,3,1,3
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,3,3,3,1,3
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,3,3,3,1,3
2.01506E+11,2,2,2,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,3,1,1,3,1
2.01506E+11,2,2,2,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,2,2,2,1
2.01506E+11,1,1,1,1,1
2.01506E+11,3,1,1,3,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,3,1,1,3,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,2,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,4,1,1,3,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,4,3,3,1,4
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,4,3,3,1,4
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,4,3,3,1,4
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,3,1,1,3,1
2.01506E+11,3,3,3,1,3
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,2,2,2,1
2.01506E+11,2,2,2,2,1
2.01506E+11,2,2,2,2,1
2.01506E+11,3,3,3,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,2,2,2,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,4,1,1,3,2
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,2,2,1,2
2.01506E+11,3,1,1,3,1
2.01506E+11,4,1,1,3,2
2.01506E+11,1,1,1,1,1
2.01506E+11,3,3,3,1,3
2.01506E+11,2,1,1,1,2
2.01506E+11,3,1,1,2,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,3,2,2,1,3
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,3,3,3,1,3
2.01506E+11,3,3,3,1,3
2.01506E+11,3,3,3,1,3
2.01506E+11,3,3,3,1,3
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,2,2,2,1
2.01506E+11,2,1,1,1,2
2.01506E+11,1,1,1,1,1
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01506E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,2,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,2,1
2.01507E+11,3,1,1,3,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,3
2.01507E+11,3,3,3,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,3,1,1,2,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,2,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,3
2.01507E+11,3,3,3,1,3
2.01507E+11,3,2,2,1,3
2.01507E+11,3,1,1,3,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,2,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,4,1,1,3,2
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,2,2,2,1
2.01507E+11,3,3,3,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,4,1,1,3,2
2.01507E+11,2,1,1,1,2
2.01507E+11,3,3,3,1,3
2.01507E+11,3,3,3,1,3
2.01507E+11,3,3,3,1,3
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,3,2,2,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,2,2,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,3,3,3,1,3
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,3,1,1,3,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,1,1,3,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,3
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,4,1,1,3,2
2.01507E+11,3,1,1,3,1
2.01507E+11,2,1,1,1,2
2.01507E+11,3,2,2,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,3,1,1,3,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,2,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,2,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,3,3,3,1,3
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,1,2
2.01507E+11,3,2,2,1,3
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,2,2,2,1
2.01507E+11,2,1,1,1,2
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,1,1,1,1,1
2.01507E+11,2,1,1,1,2
2.01507E+11,2,2,2,2,1
2.01507E+11,3,2,2,1,3
2.01507E+11,4,1,1,3,2
2.01507E+11,4,3,3,1,4
2.01508E+11,2,1,1,1,2
2.01508E+11,2,2,2,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,2,2,2,2,1
2.01508E+11,3,1,1,3,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,3,2,2,3,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,3,2,2,1,3
2.01508E+11,2,1,1,2,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,2,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,2,2,2,1
2.01508E+11,3,3,3,1,3
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,3,1,1,3,1
2.01508E+11,4,3,3,1,4
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,3,1,1,3,1
2.01508E+11,4,1,1,3,2
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,3,3,3,1,3
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,1,1,1,1,1
2.01508E+11,3,1,1,3,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,1,1,1,1,1
2.01508E+11,2,2,2,2,1
2.01508E+11,1,1,1,1,1
2.01508E+11,3,1,1,3,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,1,2
2.01508E+11,2,2,2,2,1
2.01508E+11,2,1,1,1,2
2.01508E+11,2,1,1,2,1
