eventid,riskscore
201208110017,10
201208110018,9.01298303
201208110019,10.00097668
201208110021,10.00024417
201208110022,4
201208110023,10
201208110024,13.03859039
201208110025,9.01298303
201208110026,4
201208110028,6.00024417
201208110029,9.5
201208110030,9.5
201208110031,9
201208120001,12.0013363
201208120002,12.03821656
201208120003,12.00073251
201208120004,9.0254777
201208120005,4.00024417
201208120006,9
201208120007,4
201208120008,10.05095542
201208120009,9.01298303
201208120010,12.10191082
201208120011,12.00097668
201208120012,10
201208120013,9.000732512
201208120016,9.01298303
201208120017,4
201208120018,6.0254777
201208120019,9.01273886
201208120020,7.01298303
201208120021,7.038949072
201208120022,7.00048834
201208120023,4
201208120024,4
201208120025,6.0132272
201208120026,7.000732512
201208120028,7
201208120029,13
201208120030,13
201208120031,7.0132272
201208120032,6.06369426
201208130001,9.01273886
201208130002,4
201208130003,10.00122085
201208130004,10.00411215
201208130005,10.0024417
201208130006,10.06369426
201208130007,4
201208130008,4
201208130009,6
201208130010,10
201208130011,10
201208130012,9.0254777
201208130013,6.00048834
201208130014,9.00024417
201208130015,9
201208130016,10.00073251
201208130017,9.0132272
201208130018,4.000732512
201208130019,9.0254777
201208130020,9.01273886
201208130021,9.0132272
201208130022,4
201208130023,4
201208130024,9
201208130025,10
201208130026,4
201208130027,4
201208130028,4
201208130029,9.01298303
201208130030,9
201208130031,6.00024417
201208130032,10.00073251
201208130033,10.00024417
201208130034,10.00073251
201208130035,12.00037383
201208140001,10
201208140002,6.9514758
201208140003,4.0254777
201208140005,12.00048834
201208140006,4
201208140008,9.01273886
201208140009,13.14916169
201208140010,13.14916169
201208140011,13.14891752
201208140012,9.14598747
201208140013,9
201208140014,9.013959712
201208140015,4
201208140017,9.0132272
201208140018,9.0254777
201208140019,9.065891794
201208140020,9.01273886
201208140021,10
201208140022,10
201208140023,10
201208140025,9.05095542
201208140026,9.05095542
201208140027,10.05119959
201208140028,7.03821656
201208140029,9.10191082
201208140030,9.014203882
201208140031,9.01273886
201208140034,4
201208140035,4
201208150001,12.05412964
201208150002,12.04139078
201208150003,9.039437412
201208150004,6.013471372
201208150005,10.00122085
201208150006,12.00097668
201208150008,10
201208150009,10.02621021
201208150010,4.0254777
201208150011,1
201208150012,9.5
201208150013,9.003418386
201208150014,10.00219753
201208150015,10
201208150016,9.01273886
201208150017,9.00048834
201208150018,12.00543743
201208150019,10.01469222
201208150020,6.0132272
201208150021,10
201208150022,9.013715542
201208150023,6
201208150024,9.01273886
201208150025,4
201208150026,4
201208150027,9.02572187
201208150029,6.01273886
201208150030,10.00048834
201208150031,6.01273886
201208150032,12.00181753
201208150033,9.01273886
201208150034,6.064915112
201208150035,12
201208150036,7
201208150037,7
201208150038,6.01273886
201208150039,6.01273886
201208150040,13
201208150041,12
201208150042,9.013959712
201208150043,4
201208150044,10
201208150045,13
201208150046,13
201208150047,13
201208150048,10
201208150049,13
201208150050,7
201208150051,7.0254777
201208150052,10
201208150053,10.00024417
201208150055,10.01298303
201208150056,6.0387049
201208150058,10.0254777
201208150059,9.00024417
201208160001,6.000732512
201208160002,9.084246574
201208160003,10.00146502
201208160004,9.001709194
201208160005,13.03943741
201208160006,13.03968158
201208160007,13.18518071
201208160008,13.17244187
201208160009,9.215786012
201208160010,6.129830244
201208160011,10.09527624
201208160012,6.014203882
201208160013,10.01640142
201208160014,9.000976682
201208160015,12.05168793
201208160016,12.00073251
201208160017,10.10435252
201208160018,9.25477708
201208160020,9.5
201208160021,7.14012738
201208160022,4.000732512
201208160023,10.00146502
201208160024,9
201208160026,9.05095542
201208160027,4
201208160028,10
201208160029,6.01273886
201208160030,7.08966032
201208160031,9.01273886
201208160033,10.06515928
201208160034,10
201208160035,9
201208160037,9.03821656
201208160039,10.01371554
201208160040,4
201208160041,5.013471372
201208160043,9.00024417
201208160044,4
201208160045,6.051687932
201208160047,9.00048834
201208170001,6.01273886
201208170002,10.04432082
201208170003,10.01591308
201208170004,9.05095542
201208170005,6.03821656
201208170006,6.00048834
201208170007,10
201208170008,10.00048834
201208170009,9.01273886
201208170010,12.19307728
201208170011,10
201208170012,10
201208170014,9.0387049
201208170015,10.00048834
201208170016,7.00048834
201208170017,6.001220852
201208170018,9.01273886
201208170019,12.00711108
201208170020,6.103375842
201208170021,9
201208170022,9
201208170023,9.01273886
201208170024,6
201208180001,9.00048834
201208180002,6.07643312
201208180003,7.000976682
201208180004,10.18005313
201208180005,12.00195336
201208180006,12
201208180007,10.00024417
201208180008,9.053885466
201208180009,13.00048834
201208180010,10.05095542
201208180011,10.01347137
201208180012,10.00048834
201208180018,4
201208180019,9.00024417
201208180022,9.01273886
201208190001,9.117091384
201208190002,9.026942722
201208190003,10.05119959
201208190004,9.105573376
201208190005,4
201208190006,10.03821656
201208190007,9.027186894
201208190008,6.01273886
201208190009,10.0254777
201208190010,6.000976682
201208190011,13
201208190012,12.00048834
201208190013,12.00048834
201208190014,6.000732512
201208190016,10
201208190017,6.52572187
201208190018,6.02572187
201208190019,4
201208190020,7
201208190021,4
201208200001,9.643747958
201208200002,5
201208200003,12.52621021
201208200004,12.5
201208200005,7
201208200006,9.5
201208200007,5.03821656
201208200009,6.00048834
201208200010,4
201208200011,12.01273886
201208200012,9.026454382
201208200013,4
201208200014,9
201208200015,9.01273886
201208200016,10
201208200017,10.05095542
201208200018,4
201208200019,9
201208200020,12.06571398
201208210001,9
201208210002,10
201208210003,10.02865192
201208210004,7.00048834
201208210005,10
201208210006,12.01273886
201208210007,10.0254777
201208210008,6.01273886
201208210009,9
201208210010,9
201208210013,7
201208210014,7
201208210015,13.01298303
201208210016,12
201208210017,12.01298303
201208210018,6.052420442
201208210019,4
201208210020,9.00024417
201208210021,9
201208210022,9.0254777
201208220002,7.268736772
201208220003,9.01273886
201208220004,10.00073251
201208220007,9.00048834
201208220010,6
201208220011,9.308662526
201208220012,9
201208220013,10
201208220014,9
201208220015,9.013471372
201208220016,9.01273886
201208220018,10
201208230001,10.07643312
201208230002,9.0132272
201208230003,9.00048834
201208230004,12.06369426
201208230005,9.03821656
201208230007,10.03846073
201208230008,9.052450748
201208230009,9.0254777
201208230014,7
201208230017,4
201208240001,6.06369426
201208240002,12.02669855
201208240003,10
201208240004,4
201208240006,6.000976682
201208240007,10.00073251
201208240008,1.00048834
201208240009,10.04016992
201208240010,9.013471372
201208240011,10.07936317
201208240012,10
201208240013,4
201208240015,6
201208240016,1
201208240018,6.000976682
201208240020,12
201208240021,7
201208240022,9.5
201208240023,10.01347137
201208250002,9.0254777
201208250003,10
201208250004,4
201208250005,9.01273886
201208250006,10.00097668
201208250007,6
201208250008,6
201208250009,1
201208250011,6.000732512
201208250012,4
201208250013,10.1161147
201208250015,6.07667729
201208250016,10
201208250017,6.001220852
201208250018,9.01273886
201208250019,9.0254777
201208250020,13
201208250021,13
201208250022,9.000732512
201208250023,9.411061706
201208250024,10.00048834
201208250025,10.00048834
201208250026,6.01273886
201208250027,1
201208260001,9.2165605
201208260002,9.02572187
201208260003,10.0774098
201208260004,4
201208260005,6.064426772
201208260006,9.00048834
201208260007,9
201208260008,9
201208260009,9.01298303
201208260010,6.0387049
201208260011,9.02572187
201208260012,9.03821656
201208260013,9.00024417
201208260014,4
201208260015,10
201208260016,9.01273886
201208260018,9.00024417
201208260019,9.269469284
201208260020,12.05469374
201208260021,7.000976682
201208260022,6.01273886
201208270001,12
201208270002,12
201208270003,5.068577668
201208270004,9.000732512
201208270005,10.01347137
201208270006,12.01347137
201208270007,12.05388547
201208270008,10.01273886
201208270009,7.128365222
201208270010,9.0387049
201208270011,4
201208270012,9.01273886
201208270013,6.03821656
201208270014,10.00048834
201208270016,9.01273886
201208270017,1.000732512
201208270018,9.013715542
201208270019,6.01273886
201208270020,4
201208270021,5.026210212
201208270022,9.00048834
201208270023,12.0132272
201208270024,12.01298303
201208270025,9.01298303
201208280001,10.08917198
201208280002,9.08917198
201208280003,9.01273886
201208280004,9.00048834
201208280005,10.04114661
201208280006,9.00024417
201208280008,7.0254777
201208280009,10
201208280010,7.07667729
201208280011,10
201208280012,10.05119959
201208280013,9.01273886
201208280014,9.16458642
201208280015,9.01273886
201208280016,10.01298303
201208280017,7.051687932
201208280019,9.0254777
201208280020,9.01273886
201208280021,10.0387049
201208280022,9.01273886
201208280023,9.014448054
201208280024,12.00037383
201208280026,9.01273886
201208290001,6.0387049
201208290002,9.01273886
201208290005,10
201208290006,6.243503242
201208290007,4
201208290008,10.0132272
201208290009,4
201208290010,13
201208290011,13
201208290013,10.01273886
201208290015,9.01298303
201208290016,5.038949072
201208290017,9.013715542
201208290018,7.00048834
201208290019,10.01273886
201208290020,4
201208290022,10.01273886
201208290023,9.01273886
201208290026,4
201208290027,9.01273886
201208290028,9.01273886
201208290029,9.01273886
201208290031,6.01273886
201208290032,9.01273886
201208300001,9.0254777
201208300002,9.01273886
201208300004,9.01273886
201208300005,10
201208300006,9.013112692
201208300007,7.01273886
201208300008,9.02572187
201208300009,10.03821656
201208300010,4
201208300011,9.066135964
201208300012,10.00048834
201208300013,9
201208300015,9.01273886
201208300016,9.01298303
201208300017,9.0254777
201208300019,6.02596604
201208300020,10
201208300021,12.00037383
201208300022,9.01273886
201208310001,10.15774965
201208310002,10.00048834
201208310003,9.0254777
201208310004,9.00024417
201208310005,13
201208310006,9.000976682
201208310007,10.00073251
201208310008,6.013471372
201208310009,9.00024417
201208310010,10
201208310011,9
201208310012,4
201208310014,7.000732512
201208310015,4
201208310016,14
201209010001,10.1951917
201209010002,6.0254777
201209010003,9.009034306
201209010004,10.01273886
201209010005,9.02596604
201209010006,10.01371554
201209010007,12.06369426
201209010008,12.0254777
201209010009,9.028163574
201209010012,10
201209010013,4
201209010014,9
201209010015,9.00024417
201209010016,9.00024417
201209010017,9.00024417
201209010018,9.01273886
201209010019,7.01298303
201209010020,10.1910828
201209010022,10
201209010023,6.038949072
201209020001,10
201209020002,12.12787688
201209020003,10.00186916
201209020004,10.01298303
201209020018,12.12787688
201209020019,12.12787688
201209020020,12.12763271
201209020021,9.506592602
201209020022,10.06515928
201209020023,10.02596604
201209020024,7.02596604
201209020026,4
201209020027,4
201209020028,10
201209020030,4
201209020034,10.0132272
201209020035,10
201209020036,9.02596604
201209020037,10
201209020038,13.0254777
201209020039,13.01273886
201209020040,10
201209020041,9.077165632
201209030001,10.04334414
201209030002,10.01273886
201209030003,7
201209030004,7
201209030005,9.070286862
201209030006,4
201209030007,9.001465022
201209030010,10.00073251
201209030011,6.01273886
201209030012,12.01577326
201209030015,5.10191082
201209030016,4
201209030017,9.00048834
201209030018,10
201209030019,4
201209030020,9.00048834
201209030021,4
201209030022,7.001220852
201209030023,4
201209030024,4
201209030025,10
201209040001,9.343418722
201209040002,9.01273886
201209040003,9.01273886
201209040004,9.01273886
201209040006,4.01298303
201209040007,7.05144376
201209040008,6.01273886
201209040009,9.00024417
201209040010,10.00170919
201209040011,9.00048834
201209040012,9.01273886
201209040013,9.00048834
201209040014,4
201209040015,10
201209040016,9.0254777
201209040017,9.01273886
201209040019,4.026210212
201209040021,10
201209040022,6.026210212
201209040054,10
201209040055,9.01273886
201209050001,6.50048834
201209050002,9.07667729
201209050003,9.013471372
201209050004,7.0254777
201209050007,9.02572187
201209050009,13.01273886
201209050010,13.01273886
201209050011,13.01273886
201209050012,13.01273886
201209050013,13.01273886
201209050014,13
201209050015,13
201209050016,13.01273886
201209050017,13.01273886
201209050018,13
201209050019,13.01273886
201209050020,13.01273886
201209050021,13.01273886
201209050022,13.01273886
201209050023,13.01273886
201209050024,13.01273886
201209050025,13.01273886
201209050026,13
201209050027,13.01273886
201209050028,13.05095542
201209050029,7
201209050031,10
201209050032,9.01273886
201209050033,6.000976682
201209050034,9.01298303
201209050035,10.00073251
201209050036,10.0254777
201209050039,9.000976682
201209050040,9.0254777
201209050041,10
201209050047,10.06369426
201209050048,9.01273886
201209050049,10
201209050050,7.05144376
201209050051,1.08917198
201209050053,9.5
201209050056,12.00037383
201209060001,9.01273886
201209060003,9.502685874
201209060004,9.01273886
201209060005,13.03821656
201209060006,13.03821656
201209060007,13.03821656
201209060008,13.0254777
201209060009,13.0254777
201209060010,13.0254777
201209060011,10.01298303
201209060012,9.01273886
201209060013,1
201209060015,9.013471372
201209060016,4
201209060018,10.00195336
201209060019,10
201209070001,9.01273886
201209070002,13.0041509
201209070003,13.0041509
201209070004,13.05535049
201209070005,13.05535049
201209070006,12.5
201209070007,6.01273886
201209070008,10.03821656
201209070009,12.5
201209070010,9.28025478
201209070011,10
201209070012,10.06369426
201209070013,12.06442677
201209070014,13
201209070015,4
201209070016,7
201209070017,6.00024417
201209070018,9.021528996
201209070019,10.02572187
201209070020,4
201209070021,10.00024417
201209070022,10
201209070023,10.07692146
201209080001,9.00048834
201209080002,9.090148662
201209080003,10.01566891
201209080004,10.0774098
201209080005,10.06467094
201209080006,12.01273886
201209080007,12.00366256
201209080008,12.00366256
201209080009,7
201209080010,13.00122085
201209080011,9.0254777
201209080012,9.5
201209080013,9.02596604
201209080014,9.02596604
201209080015,9.01298303
201209080016,10.0641826
201209080017,10
201209080018,9.00024417
201209080019,10
201209080020,9.00048834
201209080021,10
201209080023,6.5
201209080025,4
201209090001,6.015180564
201209090002,12.19299417
201209090003,13.17341855
201209090004,13.07297274
201209090005,12.05412964
201209090006,12.04163495
201209090007,13.09429956
201209090008,13.12197479
201209090009,12.04871589
201209090010,12.0989388
201209090011,12.00146502
201209090012,12.00048834
201209090013,12.51347137
201209090014,12.00048834
201209090015,12.00048834
201209090016,12.00073251
201209090017,12.01371554
201209090018,12.00097668
201209090019,12.00073251
201209090020,12.00073251
201209090021,9.01273886
201209090022,13.01298303
201209090023,12.02621021
201209090024,12.01298303
201209090025,13.04334414
201209090026,12.02718689
201209090027,13.02596604
201209090028,12.02718689
201209090029,12.00073251
201209090030,7.01273886
201209090031,4.000976682
201209090032,9.06369426
201209090033,7
201209090034,13.0024417
201209090035,12.03036111
201209090036,12.51469222
201209090037,12.50195336
201209090038,9.5
201209090039,4.08917198
201209090044,6.01273886
201209090045,10.22632732
201209090048,12.51371554
201209090049,13.00097668
201209090050,12.02743106
201209090051,10
201209090052,7.000976682
201209090054,10.00073251
201209090055,10
201209090056,9.07867611
201209090057,12.0011215
201209100001,4
201209100002,10.19543587
201209100003,7.0387049
201209100004,9.22168808
201209100005,10.04261163
201209100006,10.0041509
201209100007,9.01273886
201209100008,9.000732512
201209100009,10.00024417
201209100010,9.00024417
201209100012,13
201209100013,10.0387049
201209100014,6.01273886
201209100016,9.0387049
201209100017,13
201209100018,13
201209100019,13
201209100020,13
201209100021,13
201209100022,13
201209100023,6.00024417
201209100024,9.013471372
201209100026,10.00073251
201209100028,9.00048834
201209100029,6.00024417
201209100030,13.0265992
201209100031,7.000976682
201209100032,10.0387049
201209100033,10.00073251
201209110001,9.077898142
201209110002,13.0254777
201209110003,9.027186894
201209110004,4.655796286
201209110005,9.513715542
201209110006,10.00048834
201209110007,10
201209110008,4
201209110009,4.05095542
201209110010,6.0132272
201209110011,6.00024417
201209110012,9
201209110013,10
201209110014,6.000976682
201209110016,10.03968158
201209110017,9.51273886
201209110018,2.05119959
201209110019,7.000976682
201209110020,9.053397124
201209110021,6.01273886
201209110022,6.0254777
201209110023,6.000732512
201209120002,4
201209120003,13.02596604
201209120004,4.10239916
201209120005,12.01240463
201209120007,10
201209120008,9.01273886
201209120009,10.00024417
201209120010,10
201209120012,10
201209120013,7.24203822
201209120017,10
201209130001,9.5
201209130002,9.128365222
201209130003,6.01273886
201209130004,10.07643312
201209130005,9.039193242
201209130007,7
201209130009,9.05095542
201209130011,4.013471372
201209130012,9.07667729
201209130015,7.05119959
201209130017,6
201209130019,10.01395971
201209130020,10
201209130023,6.000732512
201209130024,4
201209130026,9.50048834
201209130027,10
201209140001,9.00048834
201209140002,4
201209140003,7.206263364
201209140004,7.01273886
201209140005,10
201209140006,10
201209140007,10.00122085
201209140008,9.000976682
201209140009,9.000732512
201209140010,6
201209140012,10.15286624
201209140013,7
201209140015,7.00024417
201209140016,13.06218726
201209140017,13
201209150001,6.038949072
201209150002,10.00048834
201209150003,10.05095542
201209150004,6.052176272
201209150005,10
201209150006,9.000976682
201209150008,4
201209150009,6.01273886
201209150013,4
201209150018,10.00048834
201209160001,6.05144376
201209160002,10.19279199
201209160003,10
201209160004,9.078386484
201209160006,9.104108354
201209160008,7
201209160009,10.00122085
201209160010,9.5
201209160011,4
201209160012,7
201209160013,7
201209160014,7
201209160015,9.01273886
201209160016,9.016401416
201209160019,10.00097668
201209160021,9.05095542
201209160022,9.01273886
201209160023,7.51298303
201209160024,10.03821656
201209160025,10.01420388
201209170001,10
201209170002,10.00048834
201209170003,10.10777091
201209170004,9.01273886
201209170005,10.01273886
201209170006,9.039681582
201209170007,7.0387049
201209170008,6.01273886
201209170009,9.000732512
201209170012,7.05095542
201209170014,4
201209170015,9.01273886
201209180001,10.16755846
201209180002,10.03943741
201209180003,10.02596604
201209180004,4.5
201209180005,10.05315295
201209180006,12.05364129
201209180007,6.142038766
201209180008,10
201209180009,10
201209180010,12.04090243
201209180011,9.00048834
201209180012,4
201209180013,10
201209180014,9.01273886
201209180015,9.0254777
201209180018,9.01273886
201209180019,9.001220852
201209180021,6.026210212
201209180023,9.01273886
201209180024,10.00024417
201209180026,10.00024417
201209190001,9.01273886
201209190002,9.026942722
201209190003,10.10728257
201209190004,9.0132272
201209190005,10
201209190006,10.01273886
201209190007,12.02772069
201209190008,10.05217627
201209190009,10.03846073
201209190015,9.55144376
201209190016,6.5254777
201209190017,10.0132272
201209190018,10.00097668
201209190020,9.01273886
201209190022,10.01273886
201209190024,9.128121052
201209190026,6.000976682
201209190027,12.01395971
201209190028,7.00024417
201209190029,9.00024417
201209190030,9.00024417
201209190031,7
201209200001,6.01273886
201209200002,9.281231462
201209200003,4
201209200004,9.01273886
201209200005,10
201209200006,4
201209200007,6.0132272
201209200008,9.00024417
201209200009,10.02596604
201209200010,10
201209200011,10.06369426
201209200012,10.01273886
201209200013,4
201209200014,9.0132272
201209200017,9.03821656
201209200018,6.0254777
201209200019,9.01273886
201209200021,10
201209200022,10
201209210001,4
201209210002,13.08619994
201209210003,4
201209210005,10
201209210006,10.06540345
201209210007,10.01347137
201209210008,10.00170919
201209210010,4
201209210011,9.01273886
201209210012,10.00048834
201209210013,6.55119959
201209210014,7
201209210015,7.02596604
201209210016,9.01273886
201209210017,9.51273886
201209210018,10.01273886
201209210019,12.00122085
201209210021,10.01298303
201209220001,9.013715542
201209220002,10
201209220003,10.00195336
201209220004,10.01273886
201209220005,9.01273886
201209220006,9.0132272
201209220007,9.00048834
201209220008,9.01273886
201209220009,9.01273886
201209220010,6.01273886
201209220011,7
201209220012,12.0254777
201209220013,13.00122085
201209220014,7.06369426
201209220015,9.0132272
201209220017,9.01273886
201209220018,13.01298303
201209220019,9.02572187
201209220020,7.02596604
201209220021,9.00024417
201209230001,7
201209230002,9.01273886
201209230003,10.04993674
201209230004,10
201209230005,6
201209230006,10.0254777
201209230007,10.02694272
201209230008,7.0254777
201209230010,9.003418386
201209230011,9.00024417
201209230012,10.0254777
201209230013,12.01347137
201209230014,12.02621021
201209230015,6.0254777
201209230016,6.01273886
201209230017,6.01273886
201209230018,6.00024417
201209230019,6.001465022
201209230020,9.01273886
201209240001,10.06515928
201209240002,10
201209240003,10.01444805
201209240004,4
201209240005,9.01273886
201209240008,6.01298303
201209240009,9.00024417
201209240010,12.01503762
201209240011,10.00097668
201209240013,12.00149533
201209240014,9.001220852
201209240015,10
201209240016,10
201209240017,10.01298303
201209240018,10.00024417
201209240019,9.05095542
201209240020,9.02572187
201209240021,10.00488341
201209250002,10
201209250003,9
201209250004,7
201209250005,10.00170919
201209250006,12.03006304
201209250007,9.01273886
201209250008,10.00024417
201209250009,7.08917198
201209250010,9.520063972
201209250012,7.01273886
201209250013,9.026210212
201209250014,6.51298303
201209250015,10.0132272
201209250016,10.02718689
201209250017,10.01420388
201209250018,9.50048834
201209250019,10.01273886
201209250021,9.013715542
201209250022,6.0254777
201209250023,9.02596604
201209250026,5.000732512
201209250029,10
201209260002,7.079851506
201209260003,6.03821656
201209260006,6.028896086
201209260007,6.07643312
201209260009,10.01298303
201209260010,9.592834536
201209260012,5
201209260013,10.0279194
201209260016,9.01273886
201209260019,10.03846073
201209260020,9.0254777
201209260021,9.03821656
201209260023,9.128121052
201209260024,10.05144376
201209260025,9.01273886
201209260027,10.00048834
201209260030,10
201209260031,9.0132272
201209260033,6.000732512
201209260034,9.0254777
201209270001,4
201209270002,9.03821656
201209270004,10.17390689
201209270007,4
201209270009,9.01273886
201209270011,9.01273886
201209270014,9.01273886
201209270015,10.01298303
201209270016,10.01273886
201209270017,9.51273886
201209270018,9.00048834
201209270019,9
201209270021,9.027186894
201209270023,12.01359392
201209270024,9.01273886
201209270026,9.013471372
201209270027,9.01273886
201209270028,13
201209270029,13
201209280001,7
201209280002,7
201209280003,7
201209280004,5.0132272
201209280005,9.01273886
201209280006,13.02622536
201209280007,9
201209280008,12.00171013
201209280009,9.0254777
201209280011,6.01273886
201209280012,10.01273886
201209280013,10
201209280014,10
201209280015,9.000976682
201209280016,10
201209280017,9.01273886
201209290001,9.039681582
201209290002,4
201209290004,4
201209290005,9.039925754
201209290006,10
201209290007,10.02596604
201209290008,9.0254777
201209290009,9.01273886
201209290010,9.0254777
201209290011,9.51298303
201209290012,10.01273886
201209290013,10.00073251
201209290014,10.0254777
201209290015,9.052908784
201209290016,10.00048834
201209290017,9.01835478
201209290018,9.50024417
201209290019,9.052420442
201209290020,7.0132272
201209290022,9.50048834
201209290023,9.500976682
201209290024,10.05168793
201209290025,10
201209290026,9.0254777
201209300001,12.01273886
201209300002,10.0254777
201209300003,10.01420388
201209300004,9.03821656
201209300005,6.066624306
201209300006,13.04090243
201209300007,12.52718689
201209300008,12.52718689
201209300009,12.52718689
201209300010,12.52718689
201209300011,13.02718689
201209300012,13.07789814
201209300013,12.51395971
201209300014,10.01371554
201209300015,13.00097668
201209300016,12.02645438
201209300017,12.01420388
201209300018,13.00024417
201209300019,13.02718689
201209300020,10.02572187
201209300021,10.05168793
201209300022,6.01273886
201209300023,4
201209300024,9.01298303
201209300025,9.03821656
201209300026,8
201209300029,10.00024417
201209300030,13.02105657
201209300032,9.01273886
201209300033,7.00024417
201209300034,6.20382166
201209300041,10
201210010001,9.281433634
201210010002,6.0132272
201210010003,10
201210010004,1
201210010005,4.00024417
201210010006,9.0254777
201210010008,9.026942722
201210010009,7
201210010011,9.01273886
201210010012,10
201210010013,10
201210010014,10
201210010016,6.013715542
201210010017,10
201210010018,6.00048834
201210010019,10.02572187
201210010020,6.000732512
201210010021,10.01273886
201210010022,9.01273886
201210010023,10.01371554
201210010024,10.03821656
201210010026,6.0132272
201210010027,9
201210010028,9
201210010029,6.5
201210010032,10
201210010033,9.01273886
201210010034,10
201210010035,9.03821656
201210020001,9.31847134
201210020002,4
201210020003,10.00024417
201210020004,10
201210020005,4
201210020007,6.02572187
201210020008,9.052908784
201210020009,9.01273886
201210020010,6.01273886
201210020011,10
201210020012,9.01273886
201210020013,9.03821656
201210020014,7
201210020015,10
201210020016,4
201210020017,9.03821656
201210020018,4
201210020019,9.01273886
201210020020,6.05095542
201210020021,9.5
201210020022,7
201210020023,10
201210020024,10.0254777
201210020025,9.0254777
201210030001,13.15848216
201210030002,13.1457433
201210030003,13.14549913
201210030004,13.14549913
201210030005,12.0254777
201210030007,10
201210030008,6.000732512
201210030009,10.0254777
201210030010,10.00097668
201210030011,9.026454382
201210030012,10
201210030013,10
201210030014,9
201210030017,9.025851532
201210030018,12.01407516
201210030019,4
201210030020,6.026210212
201210030021,9.000976682
201210030022,10.0254777
201210030023,9.03846073
201210030025,10.00122085
201210030026,10.00048834
201210030027,9.05144376
201210030028,4
201210030029,10.00024417
201210030030,9.03821656
201210030031,6.0132272
201210030032,9.001709194
201210030033,4
201210030034,10.00048834
201210030036,12.01625449
201210040001,9.000732512
201210040002,10.00170919
201210040005,9.5
201210040006,9.053641294
201210040007,9.00048834
201210040008,9.016157246
201210040009,12.01359392
201210040010,10.0132272
201210040011,9.000732512
201210040012,6.08941615
201210040013,6.01273886
201210040014,9.000618002
201210040015,10
201210040016,4
201210040017,9.05095542
201210040022,10
201210040023,5.00024417
201210040024,4.05119959
201210050002,10
201210050003,7
201210050004,6
201210050005,10
201210050006,1
201210050007,10.00024417
201210050009,9.001220852
201210050012,12.04139078
201210050013,9.001220852
201210050015,12.02865192
201210050016,12.01407516
201210060001,10
201210060002,9.141104062
201210060003,10
201210060004,6.0254777
201210060005,1
201210060006,6.00048834
201210060007,4
201210060008,4
201210060009,7.01273886
201210060010,10.05095542
201210060011,9.013730694
201210060012,9.0254777
201210060013,4
201210060014,10.00048834
201210060016,9.001336296
201210060018,10.00073251
201210060020,4
201210060021,10.02621021
201210060022,9.01298303
201210060023,6.013471372
201210060024,9.01298303
201210060025,10.01371554
201210060026,4
201210060029,9.01273886
201210060030,10.00073251
201210070001,10
201210070002,13
201210070003,13
201210070004,9.00048834
201210070005,10.00024417
201210070006,10
201210070007,4.01273886
201210070008,10.03821656
201210070009,12.01407516
201210070010,4
201210070014,10
201210070017,10
201210070018,7.091613684
201210070019,7.10191082
201210080001,13.04187912
201210080002,12.00073251
201210080003,10.01664559
201210080004,6.00048834
201210080005,10
201210080006,10
201210080007,6.01273886
201210080008,10.0132272
201210080009,13.01273886
201210080010,12.00577065
201210080012,7.00048834
201210080013,10
201210080014,4
201210080015,4
201210080016,10
201210080017,6
201210080018,4
201210080019,9.06369426
201210080020,4
201210080021,4
201210080022,4
201210080023,4
201210080025,9
201210080028,9.0254777
201210080029,13.02645438
201210080030,10.00097668
201210080031,13.02621021
201210080047,13.02645438
201210080048,7
201210080049,13.00097668
201210080050,12.51347137
201210090001,9.03821656
201210090002,9.0132272
201210090003,9.01273886
201210090004,10.05095542
201210090005,5.000732512
201210090006,9.091788802
201210090007,10.00073251
201210090009,10.00073251
201210090010,9
201210090011,9.000732512
201210090012,13.00073251
201210090013,9.01298303
201210090014,13
201210090015,12
201210090017,9.027186894
201210090018,9.000732512
201210090019,10
201210090020,10.00024417
201210090022,9.05095542
201210090023,9.054375676
201210090024,6.05095542
201210090025,9.00048834
201210090026,10
201210090027,4
201210090028,9.0254777
201210090029,4
201210090030,9
201210090031,6.027675234
201210090032,9.0254777
201210090033,4
201210090034,10.05144376
201210090035,4
201210090037,6.038949072
201210090038,10.0024417
201210090039,9.000732512
201210090040,7.026698552
201210090041,10.03821656
201210090042,6.0254777
201210090043,9
201210090044,7.03821656
201210090045,9.0254777
201210090046,9.0254777
201210090048,9.000732512
201210090049,9.01273886
201210090050,4
201210090051,4
201210090052,10.0254777
201210090053,10.00048834
201210090054,10.01273886
201210090055,2
201210090056,9.103375842
201210090057,9.5
201210090058,9.017622268
201210090059,13.00024417
201210090060,13.00024417
201210090061,13
201210090062,13
201210090063,13
201210090064,13
201210090065,13
201210090066,12.07328403
201210100001,9.02596604
201210100002,10.07643312
201210100003,9.039819288
201210100004,9.00048834
201210100005,9.00024417
201210100006,13.01273886
201210100007,10
201210100008,10
201210100009,4
201210100010,9.01273886
201210100011,9.01273886
201210100013,10.00219753
201210100014,12
201210100015,4
201210100016,9.02572187
201210100017,10
201210100018,10
201210100021,9.00024417
201210110001,7.00048834
201210110002,10.14745249
201210110003,7.03846073
201210110004,12.01311269
201210110005,12.10679423
201210110006,12.02889609
201210110007,9.01273886
201210110008,10.01273886
201210110010,9.02596604
201210110011,10.00073251
201210110013,9.026698552
201210110014,6.01273886
201210110015,5.00048834
201210110016,10
201210110017,9.01273886
201210110018,6.00024417
201210110019,9.0132272
201210110020,9
201210110022,6.000732512
